step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,M_baryon,M_halo,M_total,Halo_Ratio,V_virial
349,0.35000000000000026,0.021699955222359568,3254869971.766504,0.0,0.0,0.0,0.0755488630588768,1e-12,True,0.006118733308347934,0.015581221914011633,18.269784924886924,65097381.327015884,65097399.59680081,3563117.0038995775,8068.295943712655
350,0.35100000000000026,0.02150912758874032,1904722385.6666584,0.0,0.0,0.0,0.12308381565544095,1e-12,True,0.0070932297146841785,0.014415897874056144,18.4570650286794,38094429.44354824,38094447.90061327,2063948.3786989695,6172.069969899334
351,0.35200000000000026,0.018916245569917913,2275778894.561968,0.0,0.0,0.0,0.05415870318111611,1e-12,True,0.0051261369897133875,0.013790108580204527,18.379288871600096,45515559.434174314,45515577.81346319,2476459.2226432143,6746.523392921672
352,0.35300000000000026,0.018430966287444554,1433963560.964457,0.0,0.0,0.0,0.06235699322205736,1e-12,True,0.005234545369296849,0.013196420918147708,19.20915671908071,28679252.840000264,28679272.049156982,1492999.055498349,5355.30309313013
353,0.35400000000000026,0.02205941605747324,1567083383.4163053,0.0,0.0,0.0,0.09037406312924182,1e-12,True,0.007181078926509027,0.014878337130964214,20.38829333231766,31341648.45916939,31341668.847462725,1537237.4698941691,5598.362945390921
354,0.35500000000000026,0.02774377024732773,2408193247.1143055,0.0,0.0,0.0,0.11547834675606229,1e-12,True,0.010332390082040042,0.017411380165287683,20.390750417637232,48163844.553992786,48163864.9447432,2362043.7485209387,6940.019088034709
355,0.35600000000000026,0.026444524857591273,3681067461.50852,0.0,0.0,0.0,0.1723402817985354,1e-12,True,0.010018650298512606,0.016425874559078665,19.47474853974023,73621328.83941998,73621348.31416851,3780348.1100363233,8580.288411829197
356,0.35700000000000026,0.02274193320626227,3524231575.5839577,0.0,0.0,0.0,0.2648228278769138,1e-12,True,0.009669835678094332,0.013072097528167936,18.58659396252383,70484612.03693062,70484630.62352458,3792228.537151917,8395.512581830793
357,0.35800000000000026,0.01739822540298809,3370111423.0678363,0.0,0.0,0.0,0.07180060239233095,1e-12,True,0.005823873764796288,0.011574351638191802,18.84399200946238,67402209.87476277,67402228.71875478,3576854.0889499616,8209.886019997886
358,0.35900000000000026,0.021405051523085406,1774405745.919078,0.0,0.0,0.0,0.10602346656952202,1e-12,True,0.008920606087028117,0.012484445436057291,19.77864275344465,35488096.07438956,35488115.85303231,1794263.4646361005,5957.190186520955
359,0.36000000000000026,0.02795331554338602,3067277443.7469482,0.0,0.0,0.0,0.16031954959132086,1e-12,True,0.013670341891481367,0.014282973651904653,19.881385845202104,61345529.09629621,61345548.97768206,3085576.1047469894,7832.339936119918
360,0.36100000000000027,0.030795866300873782,5019991077.319061,0.0,0.0,0.0,0.25973763327022836,1e-12,True,0.016307545504111537,0.014488320796762238,19.706532568090644,100399801.66499536,100399821.37152793,5094747.201873084,10019.971135007387
361,0.36200000000000027,0.02200484368894132,6103187280.473563,0.0,0.0,0.0,0.0656712917732838,1e-12,True,0.006028931320972276,0.015975912367969046,19.204139795407873,122063725.9029387,122063745.1070785,6356115.254158412,11048.246268502131
362,0.36300000000000027,0.022230195293981278,1905977803.577707,0.0,0.0,0.0,0.09504080504348106,1e-12,True,0.0071516525811569035,0.015078542712824373,19.503418006327763,38119536.86741435,38119556.370832354,1954505.4540230946,6174.103665436315
363,0.36400000000000027,0.02116046141283013,2377667861.9535093,0.0,0.0,0.0,0.08127811497724445,1e-12,True,0.006215810865520073,0.014944650547310055,19.155545081331667,47553337.73565218,47553356.89119726,2482484.185715683,6895.894230559963
364,0.36500000000000027,0.02077658095787537,2002607415.4469397,0.0,0.0,0.0,0.0528902536851625,1e-12,True,0.0051638318703281175,0.015612749087547253,18.837641760536656,40052129.15339371,40052147.99103547,2126175.3281227336,6328.676663326923
365,0.36600000000000027,0.02125452395025368,1540907542.5639205,0.0,0.0,0.0,0.057916546612600844,1e-12,True,0.005383235297471882,0.015871288652781798,19.45195108186409,30818132.01363665,30818151.46558773,1584320.86747254,5551.409807542442
366,0.36700000000000027,0.02334012408170677,1584612097.3635142,0.0,0.0,0.0,0.07040809430140281,1e-12,True,0.006501136595661787,0.016838987486044982,19.801109586155867,31692222.495319203,31692242.29642879,1600527.6045680083,5629.586303385914
367,0.36800000000000027,0.026901865194370086,2043831568.989343,0.0,0.0,0.0,0.07744753313455158,1e-12,True,0.008254568702091273,0.018647296492278816,19.6386176274723,40876611.57867727,40876631.217294894,2081440.3718219898,6393.483508994675
368,0.36900000000000027,0.02223361502597179,2766028047.934218,0.0,0.0,0.0,0.09378400350982521,1e-12,True,0.00716059921267957,0.015073015813292217,18.611423948618935,55320541.32006673,55320559.931490675,2972397.032587042,7437.779302902471
369,0.3700000000000003,0.020010481595698786,2329832279.4596457,0.0,0.0,0.0,0.0977117431141816,1e-12,True,0.006787081155663943,0.013223400440034843,18.596973957896317,46596626.97776897,46596645.57474293,2505602.6362546114,6826.173568639529
370,0.3710000000000003,0.02021331309279092,2149866300.3555126,0.0,0.0,0.0,0.15585489824647636,1e-12,True,0.00748042775858715,0.01273288533420377,19.154755212800843,42997307.4101363,42997326.56489151,2244732.805520641,6557.234631085748
371,0.3720000000000003,0.02128576285685424,2440517205.726647,0.0,0.0,0.0,0.0923712003239434,1e-12,True,0.006147431372222623,0.015138331484631617,19.151387872413657,48810324.95977773,48810344.1111656,2548657.32355289,6986.440017242898
372,0.3730000000000003,0.021686861514904402,1902270291.0820122,0.0,0.0,0.0,0.06301780770915734,1e-12,True,0.006607255330054896,0.015079606184849508,19.846993093590992,38045386.67025238,38045406.51724548,1916934.5446399685,6168.095801918145
373,0.3740000000000003,0.025131854894624925,2004714745.0556827,0.0,0.0,0.0,0.07213678818609966,1e-12,True,0.008781996623082622,0.016349858271542304,19.854197968078765,40094275.054120556,40094294.90831853,2019435.6436137082,6332.005598632526
374,0.3750000000000003,0.02703480925220217,2947886826.554325,0.0,0.0,0.0,0.10478192626982329,1e-12,True,0.011545060081478806,0.015489749170723365,18.566129603969785,58957716.67688854,58957735.24301814,3175552.359663951,7678.394137519023
375,0.3760000000000003,0.017425089819427704,4103778403.597054,0.0,0.0,0.0,0.09059100699907305,1e-12,True,0.006245551740634936,0.011179538078792768,16.258384619094898,82075549.50581147,82075565.76419608,5048198.294212356,9059.55672601817
376,0.3770000000000003,0.016010397719292704,1941693895.0730772,0.0,0.0,0.0,0.14608636160761243,1e-12,True,0.006376558377592524,0.009633839341700179,17.07211010071746,38833861.64307691,38833878.71518701,2274696.0634450344,6231.683392267417
377,0.3780000000000003,0.016635994830527495,1945963821.4462795,0.0,0.0,0.0,0.0435358854377328,1e-12,True,0.004552621065273432,0.012083373765254063,18.294304659991088,38919259.35681549,38919277.65112015,2127397.5741643216,6238.531592364151
378,0.3790000000000003,0.01855677211961438,1223184584.1293774,0.0,0.0,0.0,0.05658362567091243,1e-12,True,0.005447512441522966,0.013109259678091413,19.50888292507872,24463673.388282888,24463692.897165813,1253976.1236447217,4946.078414520694
379,0.3800000000000003,0.02187576276440776,1584244862.4346147,0.0,0.0,0.0,0.06802986697981528,1e-12,True,0.006765846705598116,0.01510991605880964,20.823561467367846,31684877.73980937,31684898.56337084,1521587.8315503558,5628.933935363986
380,0.3810000000000003,0.02630883117343822,2137499935.5302286,0.0,0.0,0.0,0.10585427680067536,1e-12,True,0.008592550730401917,0.017716280443036303,21.050112120526208,42749977.8870431,42749998.937155224,2030866.9920729895,6538.348316708477
381,0.3820000000000003,0.02728318278770296,2882342985.60316,0.0,0.0,0.0,0.13959935960803335,1e-12,True,0.008786274832226099,0.018496907955476864,20.670529840589666,57646838.66195108,57646859.33248092,2788841.848938196,7592.552911377253
382,0.3830000000000003,0.027095444521512316,2968443473.5073476,0.0,0.0,0.0,0.1006997983350691,1e-12,True,0.008213947387036362,0.01888149713447595,19.9546458546658,59368848.799617104,59368868.75426296,2975189.298223515,7705.1196921363235
383,0.3840000000000003,0.021432077924080577,2735002592.2393847,0.0,0.0,0.0,0.05183671294315836,1e-12,True,0.005525009641641404,0.01590706828243917,18.816691085406553,54700031.89014184,54700050.70683292,2906995.264946339,7395.948339786298
384,0.3850000000000003,0.01906636346851847,1617998524.5042748,0.0,0.0,0.0,0.049068701360665636,1e-12,True,0.005402729124091869,0.013663634344426603,19.09445103529995,32359951.67339441,32359970.767845448,1694730.6634726378,5688.5824675472095
385,0.3860000000000003,0.02066202354116211,1584129766.4580932,0.0,0.0,0.0,0.06336506989290423,1e-12,True,0.006720623974200474,0.013941399566961641,19.77506883749334,31682576.234710827,31682596.009779666,1602147.4561463383,5628.729459581608
386,0.3870000000000003,0.025588032884918652,2099900503.9779716,0.0,0.0,0.0,0.09240749358529735,1e-12,True,0.009735486179443838,0.015852546705474816,19.948135666816356,41997990.30449059,41998010.252626255,2105359.167586208,6480.587170894272
387,0.3880000000000003,0.0259980568153204,3347056137.578195,0.0,0.0,0.0,0.11468302062753769,1e-12,True,0.011405327549454516,0.014592729265865887,18.76763278325212,66941102.80342823,66941121.571061015,3566837.8411367023,8181.755481042189
388,0.3890000000000003,0.020694917962244173,4005972334.27232,0.0,0.0,0.0,0.15509925937464575,1e-12,True,0.008905274739882734,0.01178964322236144,17.678085676366297,80119427.9178136,80119445.59589927,4532132.572498647,8950.946692135218
389,0.3900000000000003,0.016719492758253834,2986563365.83924,0.0,0.0,0.0,0.09411525235266913,1e-12,True,0.005566225779464808,0.011153266978789027,17.916284391837486,59731249.63869912,59731267.55498351,3333908.3221171843,7728.6006053350175
390,0.3910000000000003,0.019141769267212918,1663486656.6344302,0.0,0.0,0.0,0.1514824927843162,1e-12,True,0.006746475577998991,0.01239529368921393,19.283009160718514,33269715.216404207,33269734.499413367,1725338.3503261888,5767.99212314724
391,0.3920000000000003,0.021412176126243194,2142016554.757968,0.0,0.0,0.0,0.05780929716622555,1e-12,True,0.005390998890564285,0.016021177235678908,20.17772003596256,42840311.812150195,42840331.98987023,2123149.282162363,6545.2525616021385
392,0.3930000000000003,0.022746790867179345,1607599054.9683714,0.0,0.0,0.0,0.07656759286364635,1e-12,True,0.006769919709338662,0.01597687115784069,20.333528576151572,32151960.92164739,32151981.255175963,1581228.7965491626,5670.271695374696
393,0.3940000000000003,0.02374243231712449,2135080353.0304842,0.0,0.0,0.0,0.06318614253484216,1e-12,True,0.007288895517610524,0.016453536799513967,20.120110677867338,42701586.727081105,42701606.84719178,2122333.5899405195,6534.646666852745
394,0.3950000000000003,0.02467697028421635,2358009119.5126615,0.0,0.0,0.0,0.07951211828891083,1e-12,True,0.007782111714853733,0.016894858569362618,19.513961917917502,47160162.27014256,47160181.78410448,2416739.4845853364,6867.327164934931
395,0.3960000000000003,0.02451266164494028,2575804026.055722,0.0,0.0,0.0,0.09981585966205551,1e-12,True,0.009127042649242295,0.015385618995697988,18.459850938432545,51516061.00715253,51516079.467003465,2790708.39608503,7177.470342754085
396,0.3970000000000003,0.020700359414159077,3134849201.7067,0.0,0.0,0.0,0.09283779537119308,1e-12,True,0.006321634490882553,0.014378724923276524,17.820333964753026,62696965.574283056,62696983.39461702,3518282.3001394686,7918.1427136756
397,0.3980000000000003,0.01886188315929451,1946738793.3406067,0.0,0.0,0.0,0.06583843272438919,1e-12,True,0.006594109053601917,0.012267774105692597,18.25273149057488,38934758.046478175,38934776.29920966,2133092.138261593,6239.773703173228
398,0.3990000000000003,0.023528365793849388,2028594121.1586397,0.0,0.0,0.0,0.10215984356336745,1e-12,True,0.008602160438874927,0.014926205354974461,18.382339943368848,40571864.17044131,40571882.552781254,2207110.9713575873,6369.606143488999
399,0.4000000000000003,0.021455201517342135,2847513897.198368,0.0,0.0,0.0,0.09434245647478783,1e-12,True,0.0074425914164588745,0.014012610100883264,17.973032887878915,56950259.5616274,56950277.53466029,3168650.4950906886,7546.540793235491
400,0.4010000000000003,0.01823943170450386,2388049730.21844,0.0,0.0,0.0,0.10410831949734725,1e-12,True,0.006594258872461138,0.011645172832042722,18.159500375364644,47760976.63133593,47760994.790836304,2630082.086041247,6910.932976405487
401,0.4020000000000003,0.01734149400812699,2046304980.2449796,0.0,0.0,0.0,0.0434860417033746,1e-12,True,0.004777549652762419,0.012563944355364572,19.414423776822527,40926081.44539922,40926100.859822996,2108024.5241246806,6397.350983407085
402,0.4030000000000003,0.02250639928064334,1287716403.044204,0.0,0.0,0.0,0.060673714729618806,1e-12,True,0.0066094474256144405,0.015896951855028898,21.019795177608152,25754308.646460302,25754329.66625548,1225240.704184904,5074.872221138586
403,0.4040000000000003,0.028178343742907563,2044129355.806974,0.0,0.0,0.0,0.08527745870823565,1e-12,True,0.009324988165127297,0.018853355577780267,21.48716287663592,40882566.0963443,40882587.58350717,1902650.7282120215,6393.949258176786
404,0.4050000000000003,0.02949349041505825,3139906107.7636027,0.0,0.0,0.0,0.13261477507660527,1e-12,True,0.011915592018581661,0.01757789839647659,21.061801283192125,62798100.66810919,62798121.72991048,2981611.1082218844,7924.526620263955
405,0.4060000000000003,0.0270636449419751,4171029510.951561,0.0,0.0,0.0,0.07783689855809212,1e-12,True,0.008134847058690596,0.018928797883284505,19.53565375321255,83420569.15722993,83420588.69288369,4270170.336083154,9133.487297797661
406,0.4070000000000003,0.022306445927995765,2631511407.3275166,0.0,0.0,0.0,0.07531035958178699,1e-12,True,0.006197361150551234,0.016109084777444528,17.908558954330307,52630208.61089657,52630226.51945553,2938829.9048613124,7254.669402981112
407,0.4080000000000003,0.019958705224423445,1855167645.3259912,0.0,0.0,0.0,0.06673792881964268,1e-12,True,0.006271180350989107,0.013687524873434335,17.85058992817363,37103334.997960865,37103352.8485508,2078549.5126590764,6091.252162447375
408,0.4090000000000003,0.020002187513053455,1882904735.469501,0.0,0.0,0.0,0.09662262577869099,1e-12,True,0.006258134302477153,0.013744053210576302,18.111602777096955,37658076.85880009,37658094.97040287,2079223.8721324776,6136.61915955276
409,0.4100000000000003,0.01996103285887796,1865563430.819883,0.0,0.0,0.0,0.05646434892366252,1e-12,True,0.005893796191431182,0.014067236667446777,19.313879495314037,37311250.504794896,37311269.81867439,1931836.1446707572,6108.29506625193
410,0.4110000000000003,0.024893644660443963,1698775670.7372673,0.0,0.0,0.0,0.082078887212881,1e-12,True,0.008075086093649755,0.01681855856679421,20.853703974569754,33975494.10086584,33975514.95456982,1629230.6700367641,5828.851809297037
411,0.4120000000000003,0.028655480529840363,2593563803.394976,0.0,0.0,0.0,0.08833807492442898,1e-12,True,0.010370116851368731,0.018285363678471632,21.560772000850626,51871255.21419554,51871276.774967544,2405816.2300377404,7202.171621663811
412,0.4130000000000003,0.035898617289213286,3532613589.860941,0.0,0.0,0.0,0.13565360617550676,1e-12,True,0.012041486957142944,0.02385713033207034,21.679088578684535,70652250.23644681,70652271.91553539,3259004.638352509,8405.490574453035
413,0.4140000000000003,0.03635707539741399,4255115446.66676,0.0,0.0,0.0,0.21302600728161283,1e-12,True,0.015890237151752938,0.02046683824566105,21.67472506877788,85102287.25424662,85102308.9289717,3926337.5650798385,9225.09126964797
414,0.4150000000000003,0.02789127752042101,5833314665.205836,0.0,0.0,0.0,0.15039372222493386,1e-12,True,0.009444220513478471,0.01844705700694254,21.175271809603036,116666271.62939167,116666292.80466348,5509552.494668507,10801.217214004944
415,0.4160000000000003,0.0320147790770904,3182105747.409293,0.0,0.0,0.0,0.13360644668038588,1e-12,True,0.010965900533371063,0.02104887854371933,21.12899483339249,63642093.77291405,63642114.90190888,3012073.8952201046,7977.6008265759865
416,0.4170000000000003,0.03130024359866494,3806842176.5124245,0.0,0.0,0.0,0.1669482442883864,1e-12,True,0.013402693346820224,0.01789755025184471,20.744055363826096,76136822.40125367,76136843.14530903,3670295.950441412,8725.642872032324
417,0.4180000000000003,0.02482883514957163,4789167091.633337,0.0,0.0,0.0,0.07628030556267702,1e-12,True,0.008625595117461578,0.01620324003211005,19.481229540772496,95783321.08861136,95783340.56984091,4916697.936504912,9786.89643516609
418,0.4190000000000003,0.024550038436347656,2853507206.449743,0.0,0.0,0.0,0.12427181529168985,1e-12,True,0.009358333800119939,0.015191704636227717,18.42876077862219,57070124.6477653,57070143.07652608,3096796.650096583,7554.47841541657
419,0.4200000000000003,0.017812652357021334,3098861899.1607294,0.0,0.0,0.0,0.05547953410820662,1e-12,True,0.005855981154192804,0.011956671202828532,18.06447674161122,61977219.554453805,61977237.61893055,3430889.2772000106,7872.562351814979
420,0.4210000000000003,0.0209548379584757,1644589796.4188929,0.0,0.0,0.0,0.0673434860303173,1e-12,True,0.006610325436200904,0.014344512522274795,18.384010695745445,32891777.863901112,32891796.247911807,1789151.3667213,5735.136958118599
421,0.4220000000000003,0.020440345805179963,1971664426.3714445,0.0,0.0,0.0,0.05822187819690036,1e-12,True,0.0060365976197593865,0.014403748185420574,18.203733510831277,39433270.14341819,39433288.347151704,2166218.8208693042,6279.593022436158
422,0.4230000000000003,0.020784830210259418,1669553386.470251,0.0,0.0,0.0,0.054952608862865085,1e-12,True,0.006267828228617477,0.014517001981641943,18.364092490673492,33391049.525671516,33391067.889764007,1818279.3155072287,5778.500474119996
423,0.4240000000000003,0.0222410047682092,1785470247.5585747,0.0,0.0,0.0,0.0857060863495004,1e-12,True,0.006658874876444277,0.015582129891764922,18.07205919127858,35709386.587079,35709404.659138195,1975944.5344411058,5975.734678779798
424,0.4250000000000003,0.019819239739264922,1964448781.3506916,0.0,0.0,0.0,0.10521403803839353,1e-12,True,0.006242066880716492,0.013577172858548425,18.52775954339308,39288957.55495464,39288976.082714185,2120545.523101004,6268.091864915018
425,0.4260000000000003,0.01948595825554892,1803551996.3191097,0.0,0.0,0.0,0.04729050567187131,1e-12,True,0.0051134576343296635,0.014372500621219256,19.016684579471878,36071021.39862265,36071040.415307224,1896809.154402433,6005.917076215937
426,0.4270000000000003,0.02120142891297388,1370054548.858004,0.0,0.0,0.0,0.05904100087529146,1e-12,True,0.0055407749330031,0.015660653979970778,20.106673256156423,27401071.9604755,27401092.067148756,1362784.9624861653,5234.60514052016
427,0.4280000000000003,0.023573853245162438,1577785445.1435654,0.0,0.0,0.0,0.05355642878181677,1e-12,True,0.0062578861825585965,0.01731596706260384,21.241863401018115,31555688.796198048,31555710.038061447,1485542.4027065372,5617.446831334615
428,0.4290000000000003,0.02647245361023748,1874051191.5655115,0.0,0.0,0.0,0.06899179370233662,1e-12,True,0.00865068408154792,0.017821769528689555,22.107869681908653,37481002.58944683,37481024.69731651,1695369.2566056228,6122.174763212026
429,0.4300000000000003,0.033768396086618135,2845434115.7826324,0.0,0.0,0.0,0.07998779521266522,1e-12,True,0.010938933060752897,0.022829463025865235,22.33229512362192,56908660.207782954,56908682.54007808,2548267.425726419,7543.784349757928
430,0.4310000000000003,0.03410113536643653,3756134153.5671225,0.0,0.0,0.0,0.12503496210949114,1e-12,True,0.014978389901751266,0.019122745464685273,21.63797586787603,75122660.73904732,75122682.37702319,3471797.0476667103,8667.334254045038
431,0.43200000000000033,0.025792090679364357,5436594481.569198,0.0,0.0,0.0,0.12481686943500692,1e-12,True,0.009986506049203522,0.015805584630160838,19.616263182533316,108731867.99340807,108731887.60967125,5542945.00313811,10427.458445440287
432,0.43300000000000033,0.023556717980689607,3368837633.706093,0.0,0.0,0.0,0.11712288264934576,1e-12,True,0.007482827444950397,0.01607389053573921,18.645064670658247,67376733.05785869,67376751.70292336,3613649.737577787,8208.334342247632
433,0.43400000000000033,0.020696510676562113,2347239127.3390083,0.0,0.0,0.0,0.1099920819289471,1e-12,True,0.0068510573346571915,0.013845453341904922,18.423322412412322,46944763.9017155,46944782.32503791,2548116.0698539014,6851.626270220828
434,0.43500000000000033,0.020124288629049365,2093126238.7899768,0.0,0.0,0.0,0.054825789765769295,1e-12,True,0.006076544099899372,0.014047744529149992,18.166443593667985,41862506.35247713,41862524.51892073,2304386.443847719,6470.125561053629
435,0.43600000000000033,0.020061104731866716,1724496871.6304395,0.0,0.0,0.0,0.068611405024882,1e-12,True,0.006565908009456426,0.013495196722410287,18.276283916549467,34489919.2661652,34489937.54244912,1887140.702221576,5872.8134171458905
436,0.43700000000000033,0.0207259192784046,1915720016.8476212,0.0,0.0,0.0,0.09143248065676876,1e-12,True,0.006404713822889544,0.014321205455515056,18.68234111184651,38314382.06066851,38314400.74300963,2050834.0913614114,6189.862707439675
437,0.43800000000000033,0.021736765397826707,1840060670.2612865,0.0,0.0,0.0,0.06144619000794004,1e-12,True,0.005333245714954108,0.016403519682872597,19.2688119483068,36801194.72288462,36801213.99169657,1909883.9523527836,6066.400366380852
438,0.43900000000000033,0.023336773461648204,1409800489.842176,0.0,0.0,0.0,0.09761084306369416,1e-12,True,0.007251381018262856,0.016085392443385346,19.910214532805277,28195990.528031565,28196010.438246097,1416157.0424144845,5309.991506287323
439,0.44000000000000034,0.023190515608388678,2147499874.2961946,0.0,0.0,0.0,0.05740775806173977,1e-12,True,0.006218678392444339,0.01697183721594434,20.221216625932747,42949977.57570935,42949997.79692598,2124005.6109435097,6553.62475931632
440,0.44100000000000034,0.024504926856345376,1740184264.5685062,0.0,0.0,0.0,0.055140143612822955,1e-12,True,0.007162381705131744,0.017342545151213636,20.281191552863632,34803665.070153505,34803685.351345055,1716056.2276491735,5899.464830929169
441,0.44200000000000034,0.024698529347760408,2118486143.229352,0.0,0.0,0.0,0.06510064700448945,1e-12,True,0.008280728569703345,0.016417800778057063,19.674367554973955,42369702.58339548,42369722.257763036,2153548.3904553913,6509.202936196339
442,0.44300000000000034,0.024420076838293364,2547724841.539647,0.0,0.0,0.0,0.10190170754979631,1e-12,True,0.009788098910821259,0.014631977927472105,18.47645987600834,50954477.15642539,50954495.63288526,2757805.201624793,7138.241858524614
443,0.44400000000000034,0.021322750706172715,3171594263.639206,0.0,0.0,0.0,0.09177266786827057,1e-12,True,0.007331953919217716,0.013990796786955001,17.154250856771355,63431866.79632424,63431883.9505751,3697734.5919823614,7964.413680415158
444,0.44500000000000034,0.018466449382019086,2201486986.0229535,0.0,0.0,0.0,0.07847021034337907,1e-12,True,0.007804245459619021,0.010662203922400061,16.850303643997457,44029722.56620822,44029739.41651186,2612992.827537552,6635.490917819048
445,0.44600000000000034,0.015154479058770612,2417532250.7633967,0.0,0.0,0.0,0.1193916928289915,1e-12,True,0.006519378750667864,0.008635100308102748,16.41756574918282,48350628.16496429,48350644.58253004,2945054.638470132,6953.462807498717
446,0.44700000000000034,0.01480854342660791,1906208794.2606502,0.0,0.0,0.0,0.10404506726933187,1e-12,True,0.005353157614638478,0.009455385811969433,17.148588174904454,38124159.467647254,38124176.61623543,2223166.07504842,6174.477782388807
447,0.44800000000000034,0.015458018980559202,1462432950.989716,0.0,0.0,0.0,0.06647961926261321,1e-12,True,0.005560371957596434,0.00989764702296277,18.362451891297283,29248641.871206146,29248660.233658038,1592850.5649877521,5408.202938111172
448,0.44900000000000034,0.020150029449605998,1542744810.6593175,0.0,0.0,0.0,0.0967921718366485,1e-12,True,0.007758341862573373,0.012391687587032624,20.007231429998335,30854877.850734454,30854897.857965883,1542186.2818525329,5554.718373885966
449,0.45000000000000034,0.026048769305972455,2476374229.4417944,0.0,0.0,0.0,0.14075320753204795,1e-12,True,0.009443625964793612,0.016605143341178845,21.06997366184244,49527464.58160446,49527485.65157812,2350618.248230072,7037.57661335462
450,0.45100000000000035,0.02407072069772058,3148989280.8073435,0.0,0.0,0.0,0.08217469569019159,1e-12,True,0.006994689881055782,0.017076030816664797,21.37200786902873,62979764.54617321,62979785.91818108,2946834.2389342636,7935.980444541611
451,0.45200000000000035,0.021844522762417145,2120939933.1985693,0.0,0.0,0.0,0.04599407582915082,1e-12,True,0.006217149318642903,0.015627373443774243,21.820032512508863,42418777.29196352,42418799.11199603,1944029.0597964001,6512.971569412182
452,0.45300000000000035,0.026025499712368522,1782062354.1487741,0.0,0.0,0.0,0.05833058277752329,1e-12,True,0.008555874001610148,0.01746962571075838,21.794075819032994,35641225.26294297,35641247.05701879,1635363.0021871242,5970.0290688551495
453,0.45400000000000035,0.027363965799076562,2703300514.882513,0.0,0.0,0.0,0.07584548740306227,1e-12,True,0.009919896090670045,0.01744406970840652,20.255272953201732,54065988.50357444,54066008.75884739,2669230.309846753,7352.959288453205
454,0.45500000000000035,0.021982882181173773,3245548311.71996,0.0,0.0,0.0,0.07756962676235657,1e-12,True,0.00983663272468548,0.01214624945648829,19.233709621120134,64910945.979126245,64910965.21283586,3374853.1746821236,8056.734216442739
455,0.45600000000000035,0.023550268321681635,3142856215.5411496,0.0,0.0,0.0,0.11633745405914236,1e-12,True,0.01272425297998576,0.010826015341695876,18.985641713818893,62857105.077113375,62857124.062755086,3310770.6350558284,7928.2485020856275
456,0.45700000000000035,0.027467264218313404,4368253460.579536,0.0,0.0,0.0,0.18513779573551176,1e-12,True,0.017393749644145976,0.010073514574167426,17.952331655104537,87365050.22594902,87365068.17828068,4866501.572025118,9346.928330290692
457,0.45800000000000035,0.021541333424717736,6276877973.750709,0.0,0.0,0.0,0.1658386410272921,1e-12,True,0.011414072405414255,0.01012726101930348,16.869497489213234,125537541.5226825,125537558.39218,7441688.265789337,11204.354487207827
458,0.45900000000000035,0.02156727638615443,3817049496.0878396,0.0,0.0,0.0,0.14332706187966043,1e-12,True,0.009276932536818456,0.012290343849335974,17.188441069649112,76340973.0522593,76340990.24070036,4441413.432345457,8737.333112669838
459,0.46000000000000035,0.014059251270914744,2978167007.715764,0.0,0.0,0.0,0.053310047824771195,1e-12,True,0.004216405233195413,0.009842846037719332,18.322241799709367,59563322.9658742,59563341.288116,3250875.281187924,7717.728950560215
460,0.46100000000000035,0.01769445117668518,934826091.3527008,0.0,0.0,0.0,0.05776449807750372,1e-12,True,0.004701074848414586,0.012993376328270594,20.633071757577902,18696503.504812215,18696524.137883972,906142.5135130164,4323.94748199536
461,0.46200000000000035,0.02159422999620746,1181545524.2753367,0.0,0.0,0.0,0.053158254760066526,1e-12,True,0.005678899040099208,0.015915330956108253,22.567859421524062,23630889.852434974,23630912.420294397,1047103.7332344397,4861.1634909254735
462,0.46300000000000036,0.026149468000183085,1596852242.8473954,0.0,0.0,0.0,0.06554438162929921,1e-12,True,0.0077734445981123435,0.018376023402070746,24.133138669266884,31937022.289088488,31937046.422227155,1323367.9516554696,5651.287008898761
463,0.46400000000000036,0.033439820843851525,2434071845.148903,0.0,0.0,0.0,0.0877859868873134,1e-12,True,0.010121661899124435,0.023318158944727087,24.525762552031296,48681412.76983939,48681437.29560194,1984909.242457888,6977.2083889603055
464,0.46500000000000036,0.03386470423475803,3307344990.879585,0.0,0.0,0.0,0.08586273245790473,1e-12,True,0.010724852928690992,0.023139851306067036,23.767578381386,66146875.29182914,66146899.05940752,2783071.7218061294,8133.0744382177945
465,0.46600000000000036,0.032986995670809906,3499100197.9832516,0.0,0.0,0.0,0.09788998495799764,1e-12,True,0.01206424542194822,0.020922750248861685,21.406356477381863,69981980.19208664,69982001.59844312,3269214.9298158693,8365.524727096623
466,0.46700000000000036,0.03301254104480253,4088940784.5105476,0.0,0.0,0.0,0.1402219335427146,1e-12,True,0.012315460418532324,0.020697080626270202,18.622794192520708,81778794.28385445,81778812.90664865,4391327.82299163,9043.164030924738
467,0.46800000000000036,0.02441860712217109,4170648488.1439013,0.0,0.0,0.0,0.12805473977287496,1e-12,True,0.0077139280831013245,0.01670467903906977,16.50855774697679,83412951.14008383,83412967.64864159,5052709.777164303,9133.070117045967
468,0.46900000000000036,0.015744746891042084,2308592459.8707047,0.0,0.0,0.0,0.08283890002724885,1e-12,True,0.006895640447728259,0.008849106443313827,16.088905519054837,46171832.68885635,46171848.77776187,2869793.264141126,6794.987063815066
