run_id,case_id,model,grid,status,fail_reasons,Omega0,OmegaT,Omega0_density,OmegaT_density,max_energy_increase,dt_min,dt_max,backtracks_total,config_hash,code_hash,notes
20251217-105617_03cfaadfa9e2,param_CI_MC_0.03_seed0,C_I,64,PASS,,287.3206951538835,4.3313548783097006e-05,287.3206951538835,4.3313548783097006e-05,0.0,0.0005,0.0005,0,03cfaadfa9e2,uet_harness_v0.1,
20251217-105620_f2a6f6f09363,param_CI_MC_0.03_seed1,C_I,64,PASS,,287.2200344135065,9.416273475861613e-05,287.2200344135065,9.416273475861613e-05,0.0,0.0005,0.0005,0,f2a6f6f09363,uet_harness_v0.1,
20251217-105623_41b8a09ff4d7,param_CI_MC_0.03_seed2,C_I,64,PASS,,285.1692805276322,0.00011318970539080312,285.1692805276322,0.00011318970539080312,0.0,0.0005,0.0005,0,41b8a09ff4d7,uet_harness_v0.1,
20251217-105625_0ccb6dfa6442,param_CI_MC_0.03_seed3,C_I,64,PASS,,286.8638394767881,8.934559896192336e-05,286.8638394767881,8.934559896192336e-05,0.0,0.0005,0.0005,0,0ccb6dfa6442,uet_harness_v0.1,
20251217-105628_0785d9b346e0,param_CI_MC_0.03_seed4,C_I,64,PASS,,281.42328603005086,9.362417553169038e-05,281.42328603005086,9.362417553169038e-05,0.0,0.0005,0.0005,0,0785d9b346e0,uet_harness_v0.1,
20251217-105630_bf9ecc458f73,param_CI_MC_0.03_seed5,C_I,64,PASS,,288.90276995216664,7.017326478196004e-05,288.90276995216664,7.017326478196004e-05,0.0,0.0005,0.0005,0,bf9ecc458f73,uet_harness_v0.1,
20251217-105632_b88b3fe8459e,param_CI_MC_0.03_seed6,C_I,64,PASS,,290.7142298832629,3.429344626722821e-05,290.7142298832629,3.429344626722821e-05,0.0,0.0005,0.0005,0,b88b3fe8459e,uet_harness_v0.1,
20251217-105635_ecf55ff4b4ed,param_CI_MC_0.03_seed7,C_I,64,PASS,,280.08784495278445,8.518641493964549e-05,280.08784495278445,8.518641493964549e-05,0.0,0.0005,0.0005,0,ecf55ff4b4ed,uet_harness_v0.1,
20251217-105637_57b7de9f5aa8,param_CI_MC_0.03_seed8,C_I,64,PASS,,294.64622950581025,0.00010625299935330323,294.64622950581025,0.00010625299935330323,0.0,0.0005,0.0005,0,57b7de9f5aa8,uet_harness_v0.1,
20251217-105640_ee65710799e4,param_CI_MC_0.03_seed9,C_I,64,PASS,,294.715361656147,7.46274900268821e-05,294.715361656147,7.46274900268821e-05,0.0,0.0005,0.0005,0,ee65710799e4,uet_harness_v0.1,
20251217-105642_63fe9807bb8f,param_CI_MC_0.1_seed0,C_I,64,PASS,,287.3206951538835,2.1814180763096277e-06,287.3206951538835,2.1814180763096277e-06,0.0,0.0009999999999995568,0.001,0,63fe9807bb8f,uet_harness_v0.1,
20251217-105643_50316eac2c08,param_CI_MC_0.1_seed1,C_I,64,PASS,,287.2200344135065,3.0119392443475118e-06,287.2200344135065,3.0119392443475118e-06,0.0,0.0009999999999995568,0.001,0,50316eac2c08,uet_harness_v0.1,
20251217-105645_fe9558d205fd,param_CI_MC_0.1_seed2,C_I,64,PASS,,285.1692805276322,6.398716859364887e-06,285.1692805276322,6.398716859364887e-06,0.0,0.0009999999999995568,0.001,0,fe9558d205fd,uet_harness_v0.1,
20251217-105646_088512a84b07,param_CI_MC_0.1_seed3,C_I,64,PASS,,286.8638394767881,2.4498095434223393e-06,286.8638394767881,2.4498095434223393e-06,0.0,0.0009999999999995568,0.001,0,088512a84b07,uet_harness_v0.1,
20251217-105647_a7aabbd5b8b4,param_CI_MC_0.1_seed4,C_I,64,PASS,,281.42328603005086,2.9881696835962314e-06,281.42328603005086,2.9881696835962314e-06,0.0,0.0009999999999995568,0.001,0,a7aabbd5b8b4,uet_harness_v0.1,
20251217-105648_1c6532d93280,param_CI_MC_0.1_seed5,C_I,64,PASS,,288.90276995216664,3.901949281265084e-06,288.90276995216664,3.901949281265084e-06,0.0,0.0009999999999995568,0.001,0,1c6532d93280,uet_harness_v0.1,
20251217-105650_9456d91f8914,param_CI_MC_0.1_seed6,C_I,64,PASS,,290.7142298832629,2.3227525720911292e-06,290.7142298832629,2.3227525720911292e-06,0.0,0.0009999999999995568,0.001,0,9456d91f8914,uet_harness_v0.1,
20251217-105651_8a11ea869a8a,param_CI_MC_0.1_seed7,C_I,64,PASS,,280.08784495278445,3.082357439351876e-06,280.08784495278445,3.082357439351876e-06,0.0,0.0009999999999995568,0.001,0,8a11ea869a8a,uet_harness_v0.1,
20251217-105652_cfe5359e6ea3,param_CI_MC_0.1_seed8,C_I,64,PASS,,294.64622950581025,3.0029581376750564e-06,294.64622950581025,3.0029581376750564e-06,0.0,0.0009999999999995568,0.001,0,cfe5359e6ea3,uet_harness_v0.1,
20251217-105653_6d6a2c503eda,param_CI_MC_0.1_seed9,C_I,64,PASS,,294.715361656147,2.543888619962928e-06,294.715361656147,2.543888619962928e-06,0.0,0.0009999999999995568,0.001,0,6d6a2c503eda,uet_harness_v0.1,
20251217-105655_126c5ad503d6,param_CI_MC_0.3_seed0,C_I,64,PASS,,287.3206951538835,1.092229559795922e-06,287.3206951538835,1.092229559795922e-06,0.0,0.0009999999999995568,0.001,0,126c5ad503d6,uet_harness_v0.1,
20251217-105656_0bc7e7e41ed2,param_CI_MC_0.3_seed1,C_I,64,PASS,,287.2200344135065,3.4557650915145626e-07,287.2200344135065,3.4557650915145626e-07,0.0,0.0009999999999995568,0.001,0,0bc7e7e41ed2,uet_harness_v0.1,
20251217-105657_f488940ae6cd,param_CI_MC_0.3_seed2,C_I,64,PASS,,285.1692805276322,2.924223255419357e-06,285.1692805276322,2.924223255419357e-06,0.0,0.0009999999999995568,0.001,0,f488940ae6cd,uet_harness_v0.1,
20251217-105659_0d1efed295ee,param_CI_MC_0.3_seed3,C_I,64,PASS,,286.8638394767881,2.0364067474106984e-07,286.8638394767881,2.0364067474106984e-07,0.0,0.0009999999999995568,0.001,0,0d1efed295ee,uet_harness_v0.1,
20251217-105700_cafc491cf27f,param_CI_MC_0.3_seed4,C_I,64,PASS,,281.42328603005086,1.995597193119198e-06,281.42328603005086,1.995597193119198e-06,0.0,0.0009999999999995568,0.001,0,cafc491cf27f,uet_harness_v0.1,
20251217-105701_8ca24241a05a,param_CI_MC_0.3_seed5,C_I,64,PASS,,288.90276995216664,3.010390801174097e-06,288.90276995216664,3.010390801174097e-06,0.0,0.0009999999999995568,0.001,0,8ca24241a05a,uet_harness_v0.1,
20251217-105702_bb89a6085d6a,param_CI_MC_0.3_seed6,C_I,64,PASS,,290.7142298832629,1.5673735157723056e-06,290.7142298832629,1.5673735157723056e-06,0.0,0.0009999999999995568,0.001,0,bb89a6085d6a,uet_harness_v0.1,
